INFO 2025-03-24 17:39:23,424 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:39:23,435 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:39:44,027 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:39:56,159 basehttp "OPTIONS /api/categories/ HTTP/1.1" 200 0
INFO 2025-03-24 17:39:56,161 basehttp "OPTIONS /api/categories/ HTTP/1.1" 200 0
INFO 2025-03-24 17:39:56,169 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:39:56,178 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:40:14,022 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:40:44,029 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:41:16,932 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:41:44,033 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:42:14,181 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:42:21,422 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:42:21,433 basehttp "GET /api/categories/ HTTP/1.1" 200 51
INFO 2025-03-24 17:42:44,045 basehttp "GET /api/auth/validate-token/ HTTP/1.1" 200 118
INFO 2025-03-24 17:43:04,681 basehttp "GET /api/events/?plannerOnly=true HTTP/1.1" 200 1006
INFO 2025-03-24 17:43:05,436 basehttp "OPTIONS /api/events/dd002b13-2ac3-44d6-95fb-459e50e49e10/ HTTP/1.1" 200 0
INFO 2025-03-24 17:43:05,439 basehttp "OPTIONS /api/events/e2a9ec10-65c0-4ca5-b818-a29aceb20c91/ HTTP/1.1" 200 0
INFO 2025-03-24 17:43:05,477 basehttp "GET /api/events/d21b0738-8c6c-446a-8433-4a99c16f690c/ HTTP/1.1" 200 609
INFO 2025-03-24 17:43:05,493 basehttp "GET /api/events/dd002b13-2ac3-44d6-95fb-459e50e49e10/ HTTP/1.1" 200 663
INFO 2025-03-24 17:43:05,495 basehttp "GET /api/events/e2a9ec10-65c0-4ca5-b818-a29aceb20c91/ HTTP/1.1" 200 612
